component_id,manufacturers
81981c3d7eb6b7ec,Texas Instruments
53d4cf2a1077903a,Macronix
e38f5c3544ff929a,Windbond
baee0f053beeae8d,ON Semi
f1cbe00b7e85938c,Cree
696a550db697695b,ON Semi
7d84945ed63c5446,TE
b3f54766d35e6eb5,ON Semi
dadb2a429fadd8d7,VISHAY INTERTECHNOLOGY INC
1a54d9811ad64c47,Nexperia
14834bcff1a9c71d,ON Semi
311d9ed06c7bfc5b,ON Semi
887493ec03b9d282,ON Semi
536a56a18049dd36,Diodes
3b08a1919c20377d,ON Semi
235dc1e75cdadd4c,Texas Instruments
c1cb4a128899b766,Vishay
a0a67f18d575e4f1,Stanley Electric Co
0680796e5e857fdb,ROHM
ae02f8c2da4179ee,ON Semi
2a69e5cfb25ebb3b,ON Semi
4420c4a0c648a30e,Infineon
cc2203438cdf329d,ON Semi
ab25a0c4d91075d3,ROHM
37ed8e2d6dc3b31c,ON Semi
be96024440e98a74,ON Semi
6621773c653bfe7c,ON Semi
74fbeecb2d28b582,ON Semi
6fc6ab5be298def8,Infineon
2d37893e373fb7d1,Infineon
f403c7b69122bd00,Diodes
3528a9980db4fc29,Nexperia
b2f858757ce4df2b,ON Semi
0c9c5de969bd1251,ON Semi
7ecb600bfa561617,Diodes
b7e767ea98ec5360,Alpha & Omega Semiconductor
d4f0df1526bbc401,Alpha & Omega Semiconductor
d73d1082175371bd,Infineon
36377e99d35b5a96,Alpha & Omega Semiconductor
33fc091da78d42dc,Infineon
8f28f1ac5babdf98,STMicroelectronics
0b154401f43d39e2,Infineon
2b8a678fe3309649,Cypress
1d9233f707608f94,Diodes
ff4a6d18729f2d9f,TE
d9c804037483d776,Texas Instruments
e01d1ac2fcb0d53c,Diodes
db9b98f141efbe31,ON Semi
e474f4ea01531611,Vishay
601563505fb25023,Infineon
9d2bf34a3f1c5cd9,Infineon
ceab643b347cc692,Diodes
cffc8346ed2a002e,Infineon
ce36e8819c33b314,Infineon
5fb8b816ddf3bb65,Infineon
9e31242bc8fdb226,Infineon
5f35c95cf85d8605,Infineon
525e71644562dcdf,ON Semi
332c95302fc2298b,Analog Devices Inc
b6f5d66cad2625f2,Molex
a58899077bd7ddf2,Comchip
1e6fafc6ab3b34ac,Maxim Electronics
837c290b8bc187e5,TE
b7031130d2a5aeeb,Harwin
63e70e721a3dd276,Texas Instruments
9107db5be829723c,STMicroelectronics
9e47bd2feb140896,Nexperia
d5d14a372e3c6bcc,On Shore Technology Inc.
784326f84dfcdd3c,Nexperia
47a081cf46bba6a1,Texas Instruments
df6ff3d5535c7f2b,Analog Devices Inc
c5741dbb6846bd84,Nexperia
b0f48bd4d269fa4f,PANASONIC INDUSTRIAL CO
8e31bdd0c9cc1608,AVX
3af8c19975e6ea7a,United Chemi-Con
7113b261a61d7caf,Panasonic
38935d1471743a10,TE
1fad32c36546bb5f,Micron
7082ed34da0e8835,Murata
c0409246112c94a8,Samtec
128e758646961169,Panasonic
7defc3390dfc436e,Renco USA
c30612f426c1e634,Molex
26d7d4375be2d4a7,Molex
b45e9ca5654ab313,FCI ELECTRONICS INC
9369003eead15549,Molex
091874d3fe623282,Molex
bc2f077cb3be84c3,Molex
c86f1baaa68a4aac,Molex
771a8e81c59dad95,Molex
cd31d6d4edb0dda9,Molex
39ca11e719938bec,Molex
ef821302488f60f5,Molex
aa02a3672bba64c6,Kyocera
0b637a2aa2e161b4,TE
698ffc99f4fdf534,Molex
7a6ff2601bf4197e,TE
4b5da888a974f154,Molex
59b35608882ac0a2,Molex
507cced69137ab8d,Molex
6642452e43a64d17,Molex
2730ba0ee9bef0a2,Molex
1c09d0e57c408140,Molex
10cd2079d263712f,Phoenix Contact
c1a803535fff0ced,TE
abe9ecc9f0c9536b,TE
9a8b96955c3acfa0,TE
3df5f0514422e2ae,ERNI
f08200e8a9f0f772,Molex
1b3967da6b646c13,Norcomp
b7deea73d3ef218e,Molex
ac8a6baaec5e35d2,Molex
10e3d0b799e0f811,Molex
7cf089518f2e7ecf,Molex
adb83e64ac484775,Molex
c33c08e549a58e39,Molex
2d07ba565380de67,Molex
79011fe1134819e8,Molex
27133724fd04cf15,Molex
8fcb0d36c33694ce,Molex
7c7459035df568fd,Molex
a7673a448a7fa487,Molex
5511797c027cc1e5,Molex
0274c31fe3faf367,Molex
aa4f5e8149069ee5,Molex
5c3bc29d4574ad53,Molex
b883c37c6288915d,Molex
84923c26fa4af362,Molex
6a656c50ab5fcd81,Molex
c7955095ccd66a65,Molex
85a4ff129f993ce3,Molex
f9df86ace9afd62d,Molex
43df544386581929,Molex
e0a5cd48820e5c14,Molex
fe6aea7e2c142a58,Molex
e5ac14fd4aaf0137,Molex
f9ec92c77b19c3a1,Molex
17b91cb099c2e958,Molex
60a1cbdcb217673c,Molex
c5b1d1f67ed07939,Molex
e0d66ba39949a67f,Amphenol
cfed64774226d3bd,Molex
4888e7cbf0443433,Molex
31b440ba3851c748,Molex
cef7ec0b29e32f29,Molex
13fbd080e5eb07c2,Molex
527db0df76b12ead,Vishay
46ced9dcc4c339d1,Nexperia
32a47d440c8b06a3,Molex
45ec74b7a0dc2134,Molex
807eea30a5adefd8,Molex
29c7cb4b6b0eeea1,Molex
346e8027cbe4e0b6,Molex
1342758e610e41af,TE
af3a62c56ae13cbc,Molex
bca1747fb25d53d8,Diodes
0fbee40b7053dcdb,Molex
1ba3d95eb53217d1,Molex
4538178391d818dd,Molex
850abc8e15914439,Molex
a4326358ba5a586e,Bourns
2e32086a9634152b,TE
7e388b94cd00490c,TE
c3b65d480be73c25,TE
70dbb5cb3d260e7f,TE
a38f8f788c306a95,TE
a430bd30e0aa4919,TE
9a0aca9368d88a26,TE
61bd72148cdfc6a1,TE
44722706211eec55,TE
2aab21f15a4797e5,TE
d6c36011ee3863ce,TE
4a5f1a1eefa7e449,California Eastern Laboratories
8d29baee82d0510a,TE
83ef173c6c01817e,Omron
792353318e87ad89,STMicroelectronics
5e3156a47eafe41d,Molex
14dadfe02a17d5ed,Adafruit
7236ef16c3c23107,Vishay
22b315fc5e50e2e4,Nexperia
85a643953cac285f,Power Integrations
a1c3049c83b073b4,Texas Instruments
463ea6e5d9d50c81,Vishay
1395dcd760542143,California Eastern Laboratories
8e36f8201c756eb5,Hynix
252eff3d45e05a4b,Omron
6fb320b5aab6788a,Texas Instruments
5cfed7af450ac0a0,Molex
4102331476703100,Molex
dde41fdf1c90b774,Harting
b695d73ab7a96ecb,ON Semi
5d138a865f4b58b2,Molex
1deabdbe83e4a2d8,Kycon
aa6046972e695731,Sensata
3f149f525319279d,Keystone
6c89a80ffa134965,Microchip
19f76a70b974a101,Molex
494e597d85479936,ON Semi
cc329f27251a8fe7,Kingstate
ec8ac6353df84be1,HIROSE
7e4ea153ea8717a5,TE
885d02d72b9a7b8e,Micro Commercial
3e433d2099e46a03,Texas Instruments
241659274941a52c,Molex
c40364f986e5c0ba,JST
ee76e409c14d9f9d,Dialight
7d4ed035be6fe7ac,Infineon
6eb00683fae93b91,Nexperia
569d12d973bb49be,TE
d129f9e10e8d3902,Cypress
129b78a4de52ef1a,Texas Instruments
2497d9644aa55486,Molex
1657f51f6428de88,Micron
f54bfb24ce6bd65a,Samtec
c33e14a02f5d9c4b,Toshiba
3346ff02c7eee009,Nexperia
9a6054ecedd29517,NXP
fbc2a0af22640ec5,Nexperia
b6d9e5085b7ea7b4,Phoenix Contact
1926a675755bf671,Texas Instruments
60e39ed9484f42b8,Toshiba
63a8e1f512ead93b,GeneSiC Semiconductor
38af68bad8f254a8,Vishay
ceb741067da1bfe7,Nexperia
eede44d152c1d734,JST
0750627a1d65670c,Texas Instruments
38bc2429d5ffb326,Infineon
4f28ff129072e739,Broadcom
707a53bb1d273523,Optek
b1510d17c57fbdb2,STMicroelectronics
717fe65315b25425,Artesyn Embedded Technologies
cbfcfa8b29454193,STMicroelectronics
7a764fe03652c6ca,Micron
6934eefd3a43c7da,TE
d36cc869112e9e4b,Vishay
00a6989deebe34ae,Littelfuse
751ec8728c3f9ac1,ITT
cd95fdb68bafe6e9,Vishay
99ba000476761916,Panasonic
7cc087382402a2c0,Phoenix Contact
ca2555a60a6bc8c1,Texas Instruments
96eac1413c26c0dd,Phoenix Contact
c10d90592585e40d,Microchip
e0c99ebbee49fb9b,Amphenol
ffb42382f0765891,Phoenix Contact
985bad084081b5b7,Linear Technologies
399305c47c387a5d,Phoenix Contact
5b21f109b6618ffa,ON Semi
8352b4234ac9a35a,ON Semi
04d092ca7376d251,ON Semi
5fb3e3bf001d1a26,Taiwan Semiconductor
fbd89df51d4ca324,Panasonic
a953d4830ebf5c43,Samtec
11fcdb6da6018230,Microchip
34e03d46dba89628,Littelfuse
be7ca9e6550a7074,Vishay
9506ffd47a059d63,Zilog
c2c58a787f95b18f,CUI
d4ac6f2e727a91f7,Diodes
c861e37efa230606,Panasonic
e05e75efebcd7f76,Vishay
8cc909b0be696b9e,Infineon
7a40152658961db5,ON Semi
045d4c4db1d3d9c5,Infineon
3906573c9af70077,ON Semi
4b8dc679c2a05da1,Nexperia
2f4a1ff611ec0a58,Nexperia
2977740905f86637,Diodes
92ffecb2383b4c8e,ON Semi
7230bce3a1c8597c,Molex
ad321f95f4e368e9,ON Semi
a8867c3dbad35079,Toshiba
6e5a872c4961e485,Panasonic
5531f5d6e9830913,ON Semi
5e18650e6de3d006,Diodes
f7b1cc8e10d760c6,Diodes
82a62f8f24c60887,AVX
84495e7cb78bb66c,Vishay
dfde49ef6ba21d3d,STMicroelectronics
9b20ef363fab9a65,Altera
6b2c764cd461fb84,Omron
756badbdecdc5465,ON Semi
25abe4474828cc72,TE
6c8b4f54d144c61e,Samtec
637d2ef9faab0ddf,Kingbright
a438acf78ca72206,STMicroelectronics
d3ab776b667d688d,Nexperia
90849df9279efbce,Lite-On
10f2165b259344e2,Littelfuse
e9bb9a373fcf5f55,Vishay
b5c8bdd8bd3a436b,ON Semi
8557a13d5a932092,TE
f11cdb3b0c6c9366,Diodes
a0102cedaa673e96,TE
00be448a97aef6f0,Fujitsu
8cb5457ee87a95a8,3M
ddc0f5bb942de125,Bourns
2b53d8c9f0d12bee,Samtec
91849faffb79898d,Microchip
60317a62d6b8422d,Allegro MicroSystems
35293b1a23f231d0,TE
23d7c7000976c2f8,Panasonic
4a3ddd9309bfeece,STMicroelectronics
e069b7851806f5a4,Panasonic
0ba74d067e81a118,Vishay
e7b15c8db464b83b,Texas Instruments
1923a779e618e071,Vishay
a79c3973fdf3f93a,Nexperia
d157c524b2e888c2,Wurth Electronics Inc.
8838f609127c2c0e,Vishay
d4e54af736170b99,Littelfuse
bcc9b417c3d2a1cd,Texas Instruments
2005ed1a4370d148,Phoenix Contact
35d38d60ae658a61,Infineon
59d1ea19b9e63f05,3M
77dadd45db7de85a,Nexperia
6b72ed2e3c6ca46c,Vishay
a5c0935938a400f7,Nexperia
2c8da879fefdaf53,Micron
a9d4835781010d1c,Littelfuse
152aab8df9a97b39,Panasonic
bedf19db9d4efdda,Molex
009d15d1482fb602,Texas Instruments
f2fcf9a4f77b5c49,JST
575db49a649b4a9b,Molex
effa486797e9a870,Vishay
48a232992f71fe22,Nexperia
1338aed4da0ce029,Infineon
c9c30dda3c66f77b,Vishay
903335dc4a649ea0,TE
b52b8bb5fe6d8edc,STMicroelectronics
11d58b02f459337e,Vishay
ecd7c3b9e9a56554,Vishay
68ee15b497dd1729,Molex
2e2090331bed05f1,Phoenix Contact
00bab91a7632401a,ROHM
a9ab6833f2d63080,Littelfuse
7cb615a8c9192f27,Texas Instruments
ba63d68a47b74e0d,Infineon
5bd093d2e2f4af77,TE
beca6ebf6c6b66e5,ON Semi
6457b47b9f3f54cc,Vishay
5809ab5b127c7b75,NXP
145cb1e2364862af,Vishay
2703e73aa1544e3a,Allegro MicroSystems
8d7f2d900b8c6d88,Infineon
6579e92fe26591e6,Vishay
2cd4cb7691dce508,Vishay
7ccdb79ee420fe8a,Diodes
2be2cc5ba432921a,Vishay
52d35f3b15d8428b,Infineon
d3c720d169508da7,Nexperia
cf66955a97ef29ee,Amphenol
8a6093ea077c34fa,Marvell
a7798a9244e7492c,Cypress
a265d22fa1221aaa,Vishay
fed81499705fdf88,Nexperia
57e03c5059b6f97a,IXYS
bf1623459a0fe145,Vishay
18a36aba579613a3,Littelfuse
a564c2b1191cb1e2,Keystone
16ef71f7e3eddc90,Lite-On
bc82db278f1188fd,Texas Instruments
6eed76c3115f29fa,ON Semi
4f2bb00a9885b485,Nexperia
229a330d2886c94a,Diodes
5bd8601a250d1c61,Texas Instruments
4dd33c3a33e3f004,Texas Instruments
b54e267bfdc41fb8,Infineon
1b89b6ffe0a26ee0,ON Semi
708816f6baae65aa,Texas Instruments
aafade4320e28882,STMicroelectronics
b6f8b47cdecaeaf0,3M
d84a902519760592,Cypress
12657b115ca21a61,Harwin
e392b51e4eb4e0ee,ON Semi
7a4ed01856104c2a,Texas Instruments
0b59eaeedd08ea23,Amphenol
6c0f953458efd0e0,Microsemi
006996aa239acc16,Johanson Technology Inc.
828899ab7bbdeaab,Diodes
ce6b270062134ab9,Nexperia
6f8a1ce2c49c0fb6,Infineon
5f308dc4019488f0,Infineon
5356261267c5f8e6,Skyworks
a5ca2b1a1b972b92,TE
563092cd47168a80,Maxim Electronics
462c149051ba2487,Vishay
63834f625929273e,TE
e0f073633448a9b7,Nexperia
1d0feb95aaa1b577,TE
4f8f8bf0c740435f,JST
4287be36a83ea3e1,Texas Instruments
d31ac7ef514ee456,Hitachi
d42dec399f1b21ff,Linear Technologies
b65295b03ae88914,STMicroelectronics
23b3c4ee5a83420e,Analog Devices Inc
6e8b6ce1a5727e82,Molex
9ba7accdfadc979b,ON Semi
9f391d8f84929090,Vishay
aa34389dcdfb898b,Diodes
e9d361bc0bfd2097,Harting
fbe4e6daf20b760c,STMicroelectronics
fe4e7edf5b50b98a,ON Semi
d30db95edb1b23e6,Amphenol
7a6214acfcbb6e61,Microchip
dd4607a0655a6d15,Diodes
dc8d6b0b1ee9abf8,Analog Devices Inc
efcd817aac82ba11,Vishay
8fb493bb0f2ab810,Vishay
8b248dcd751549be,Bel
f62a3e5dd39342cd,STMicroelectronics
23ad2ef08b8a9bcb,Fujitsu
8e9258b6b71d6317,STMicroelectronics
e9e8f4f5bbec966e,Vishay
aa5088e4c9af55ce,Bourns
dc61cddbb7d088f5,STMicroelectronics
d515a96d27354892,Nexperia
2a133626980906d1,Lite-On
a09455d01752213c,TE
ac06955ed1ade7be,Nexperia
bd1c5dc22f3470c9,Trinamic
00dcc6c9d65de788,STMicroelectronics
1b4c9b3015191fd6,Panasonic
cfa9ff9e33aa3095,Vishay
c955fef706c05fee,STMicroelectronics
90e6c170773954d1,ON Semi
3fce13e34081aced,Nexperia
d142da3f56b3cdd4,TE
fc437e98c83064af,ON Semi
3c7d988f16a82ca8,Micro Commercial
aca2a1e0242b9032,Molex
447ef94b90eb440b,Pulse Electronics Network
9da0a87e9fcf1674,Vishay
4e943a30e879b70c,Vishay
87607ff2d536df74,Cooper
b6e3a8367336cb85,Vishay
1ca3f5b6d831db9d,Cypress
a07f31f0f2e05168,Panasonic
dbdf0a4b98616468,Micro Commercial
c27c980a06b7b287,ON Semi
c1c4e6f25c618412,Dialight
a67c8b717295cc17,Micron
22a1be70a87bc0ff,Nexperia
7d75bf7714098765,Macronix
85c9b76bafcf468f,Texas Instruments
aa9b9d864b5adbe5,ON Semi
5a0e6008907ab6c5,Molex
d7eee1dcbef6a81c,Infineon
ab1659a5945d9534,TE
5b0a2ee9b4ed7c00,Molex
8c55df125ecea363,STMicroelectronics
68bbdba9fd852b31,Semtech
910a91cfd0281a67,NXP
57ad023c39f0105b,Texas Instruments
9ea0b79cb7ef54f5,Analog Devices Inc
cdc7546d531e9853,Texas Instruments
5f1f79351ea87079,Texas Instruments
8b7bc66be4686398,Panasonic
933fdfe2f6a745df,Vishay
e5dbba681c2a3131,TE
81718a04bcd87851,Texas Instruments
03d80f59bd65d802,STMicroelectronics
1dd78a3f4bab67cb,Diodes
77d7ec97195f684e,ON Semi
c529881b3c63b08b,Diodes
902151a9f0b68ba4,Analog Devices Inc
4e46c68807a865ec,ON Semi
5dbb8c24bb7932b6,NXP
48cd3fbd815dc6f7,TE
c42160313687c93f,Panasonic BSG
dfd29d0a5bd5133e,Harwin
62f2b4a6c0b5c2d3,Micron
77747ef04ac22cfe,Bourns
5a5727f488a6ee01,ON Semi
6493638162e05ffc,Micron
1697b64df20bbf96,TE
8353e107e61c3db7,Amphenol
b47c51b8c8782ab7,Nexperia
10ab4226caf9a3b3,STMicroelectronics
de33a3a899ec439d,Texas Instruments
7636a0b153d54e21,Microchip
9d9cc863a5ba9f23,Analog Devices Inc
3f0e78c5abbab85e,Texas Instruments
408a8e654918c9a5,Analog Devices Inc
8382cffd54be29d9,Altera
53567fa80c30d226,STMicroelectronics
a03ccc81fdbf7fe5,Taiwan Semiconductor
6b8b184ee6bfa82d,Molex
3b4523d87dae1715,Vishay
729aac869c6198e3,STMicroelectronics
5605e1fc11c31544,Texas Instruments
4c994fb8cf685498,World-Semi
e47fdb155db35ac8,ON Semi
3db4078a18e1e6f7,Nexperia
bfa5f94654f30d2d,Omron
ec6f52bb9d06da68,Micro Commercial
c66ecbb9574ac486,Texas Instruments
3181e45352ac0781,STMicroelectronics
13148376776689ec,Texas Instruments
cd05e1b1c769dd82,Microchip
7f5728cda43e499f,STMicroelectronics
c8c4ba2350851b96,STMicroelectronics
6c39f08500194d69,STMicroelectronics
c71d7bdc25cba9e2,Micron
ce84f4cfdf43cfc6,ON Semi
7a1d8c6d366babf4,Texas Instruments
9bd8d1a6a19f4ac1,Cypress
4606325239cd6a02,Vishay
ddd80c23ee4eeab2,Texas Instruments
5f5ba2a0dd631626,Texas Instruments
40f679501d1d2893,Nexperia
209786d13a34e3a8,Infineon
a3a4368661701818,Vishay
12843fccf7825bc8,Nexperia
34f7712754e92bd6,TE
0fb836185a3a8150,ON Semi
84e9519fcd078732,Nexperia
d110320763ad8851,Nexperia
543735e5f98b8e9d,JST
59e5a4299390706b,Cypress
1fe3ad54cc546920,Infineon
f6269382ff8580bd,Renesas
85b4d0d0c790fdac,Micron
3f5bd03d819b0649,Molex
93c42a287c3d80f2,Texas Instruments
71cf98602c000067,Texas Instruments
9a866079056b344d,Harting
06b8a5cb1bfbb5a5,Microchip
706db85ed4c88eb3,Vishay
4e56aad16fe74d0c,Analog Devices Inc
4e44665520ea545a,Nexperia
f3d9dfa18ce616f9,Maxim Electronics
a47a47a11fdf8db0,CUI
31fb584acc173ef1,Analog Devices Inc
085af22400c6f110,Analog Devices Inc
f96f8979378675e3,STMicroelectronics
6b7d4b7000522939,Texas Instruments
6388409963a1b4a3,STMicroelectronics
70d7e15adcb5bfeb,TE
35e742a6d0d45e64,Cinch Connectors
fe72dbb534644615,TE
36e5588f54f0dedd,Texas Instruments
c6e7e8c4f3720415,Infineon
07a6855dc319de23,Taiyo Yuden
30988f77de70262b,ON Semi
e6bc474d8cf7e04e,TE
b5ecd16fa812e1a9,Molex
3c49ad47ed557eba,Molex
be8a853215c6ba7a,Texas Instruments
301929098677ea14,TE
1047b78000b56d61,Linear Technologies
52b6eb6eec187dd8,STMicroelectronics
0e2d4e5beca0b186,Vishay
4d1fa09a47c91e5f,Texas Instruments
08670437083f1b48,Littelfuse
b9aa4faad32eb3b6,Nexperia
b777e2cc55219956,Texas Instruments
cc99e14e8a00a50f,Harwin
6972e1fe2001b539,Infineon
89e6d7e877ba7f00,STMicroelectronics
8465acf2bc92a1ac,STMicroelectronics
29b9c9556811ae2a,Nexperia
69a3a6fb65209f00,Coilcraft
18f25330a0c381b1,Samtech
5f47a22ac4dab604,Texas Instruments
78d94f1ac63acc88,Littelfuse
92916234bd2f8c13,Phoenix Contact
c8f20688f02f725f,Diodes
4f82fc113bdf5d01,Diodes
29b0d82ec9388c24,Nexperia
6329e1f7f6f398ff,Texas Instruments
22fa9feb9ec6b75a,Hasco Components
2d3a87d0feadf321,IXYS
d996a2022fecfde5,NXP
6c3d65951ca813bd,Molex
6d20bf1cb8246123,HIROSE
95b8018aef22ce37,Allegro MicroSystems
050a2086bb316118,STMicroelectronics
5b2d71d10154b24d,Vishay
7db45f29251bca67,NXP
1fee59b8d63b3a81,NXP
a3ae21c1add85eba,Sensirion
09e51b3c410ef8ff,STMicroelectronics
61c6ed05fb035d87,Micron
27983d3fb994ac5d,Bourns
b779d048482f4c35,Vishay
5a0a9a6e3988869c,Littelfuse
ccc36a41ec71f87a,Phoenix Contact
02e5191ee5320a7a,Sharp
5fc812a6085137a1,Nexperia
a12acb071c73d92e,Diodes
803b45ce08226ab0,HIROSE
27f2fdcf78340ed5,TE
9bf9b44a86c3121e,RECOM
a5753b20fcff63e0,Xilinx
9e1e67d163a020ec,Diodes
9acc0bf15475c698,Cypress
008741f1a5412840,Murata
ff56c77d99d50bbb,Molex
763cf813c5cfeb9e,ST Microelectronics
1dabd37f17f3f6c2,Vishay
805801fbc89f2823,Texas Instruments
0286cce2c02f301a,Texas Instruments
bab41640590a547c,Amphenol
c0c7f7a5452a9629,Lite-On
1e79549bd89e14ce,STMicroelectronics
dbf6cb01a02ee45d,Diodes
11b1723be93fc279,Littelfuse
ddc47af6aaa79d93,ON Semi
6591dad2492c1fd2,Texas Instruments
59769c2d8df1a9d1,Renesas
176e00d439f600e0,Amphenol
5960fede4639958b,NXP
a8cdb328abd8fbd9,Texas Instruments
a050d094940c5aaa,HARTING+Elektronik
c36a19a2d3ad884c,Analog Devices Inc
7e87abc665c40a2c,ON Semi
fe35ddf969be6b28,Micron
82a0eeb018d10921,Panasonic
d79bde7a3999b110,Texas Instruments
f8f6d54d2786ccd0,Cypress
2b022f3b16fad6c8,NXP
0461d4c42959fc05,HIROSE
0bd2b3d1b198240f,STMicroelectronics
d5eb27611b886082,Texas Instruments
6387adbdd3424b73,Nexperia
ac68ec596bba25d6,Fujitsu
9ba3e5d564d56573,Sharp
62abd40789db6a3f,Molex
878654b029ca0926,Kingbright
33181f6e7c85f7c8,NKK
e2d0ca65635c209d,Littelfuse
87ea359a9adab1cf,Phoenix Contact
20e92964a55ab108,Texas Instruments
534a7697433d1188,ON Semi
03df172c7f038ccd,Analog Devices Inc
a5d7371eaf496432,Coilcraft
38cdf52c2fb970f6,STMicroelectronics
b42cd06af395aff5,Pulse Electronics
922d957247b1264d,STMicroelectronics
ae73b575def1d8c0,Amphenol
e087a547ade1f5c6,Micron
19445267491f4c21,Kingbright
2b1ca17fa08cdac6,Diodes
eba093b96657a3d1,GaN Systems
01e31ddb05abccff,ON Semi
5f22de1ac0fddc3c,Nexperia
7869c4ffee4365cc,STMicroelectronics
3a98fe7d60cfa3fd,Allegro MicroSystems
565d6a6a0ee51d8f,Molex
6bf57ca83903b153,TE
b30d05692c903e82,Texas Instruments
729b96dea00d8a8c,Micron
065e40dc3de25ec1,STMicroelectronics
ca4c8641706cd3b6,ON Semi
5a3cda6fc5ea3549,ON Semi
6c85b44693f08cc6,Analog Devices Inc
491b35f1fbc8441a,Analog Devices Inc
d96fa23342f9d2dc,Analog Devices Inc
c8dbefcee734ce28,Vishay
c21ec02ce495ce29,Omron
1031b7aa81c53d12,ON Semi
69df6be47004432b,TE
d0e1d9cf4e15f707,TE
3519bfc976ed0acb,Intel
5c08930714e421e2,STMicroelectronics
5269071756050592,Littelfuse
c40b9a1b044a9573,ON Semi
4d5b177ffb0cb2ee,Toshiba
7e25b9f9b039be12,Harting
1137f97046c40faf,Cypress
cc407521b83173d1,Harting
76de2ed6e5f449a4,Molex
3d526e7170a89eb5,Newhaven Display
f8f5e1a41ce0b2cf,Mill-Max
65a2f94c48f2454c,Infineon
0828c095ad01b5da,Molex
16c8af8bdfcb46bf,Harting
0042964226c68a4b,Harting Elektronic
25078baf5bac4494,Samtec
4cb72bbc0f72ea88,STMicroelectronics
d9b54def3d9d9ff4,STMicroelectronics
9d51a5a917aecd22,Tracopower
99e9acbcc583e295,STMicroelectronics
e735874660074eaf,Panasonic
058943d57dff7295,Vishay
a189b0d2c08602cb,Grayhill
24240990a2c3a29c,Diodes
102eadac26e8e3a4,Phoenix Contact
1281acf68e646bec,Littelfuse
051fe726879c7221,Texas Instruments
b29e947951d15386,NXP
a7d9309e5a4ab1ff,ROHM
23ae44e783f54ebc,NXP
dcf491458fd6f748,TE
95c1e6472308b375,Texas Instruments
a90066d10fd2f46b,Samsung
bb6f442d5f9cff31,Cree
9beac5ddd6337df9,Toshiba
97473c4c7f80fbf3,Microchip
a8b2c6202331c860,TE
3fe46e5e921e725a,Microchip
a12d3d2a05a04778,Vishay
b065597583e20b35,Harting
d1dc79b5de28329b,Maxim Electronics
f4e5d9e9cb05d210,HIROSE
a401ee9c7aa2636c,Texas Instruments
80574dc050fee8ed,Harting
beb7cbc22b41946c,Molex
4ca793a59a2ab6bb,ON Semi
80236e4036c454ca,Molex
bf29b27667395f74,JST
a9c757a71a61b436,STMicroelectronics
ca734c4b48f2546c,Littelfuse
0d4a199c4854c8cf,Nexperia
d4b187165533c254,STMicroelectronics
c7da5f7c5ddb1bcf,Vishay
f33637048448fd18,ON Semi
cbd6b194a1f729d6,Lite-On
0256f2ffb300089e,Broadcom
105403032b7257dc,Microchip
3f5ad3376bbb6e6f,JST
6344b26b7a286b61,Linear Technologies
05ab1ca9bd9ecc00,Nexperia
acdc50e725491801,Nexperia
5dd1d4b9ad7dcea1,Vishay
d03ca50b2e03b245,ON Semi
448d3448e2df977a,Toshiba
0c7742559d064bbd,Norcomp
287bbf8e158a6435,STMicroelectronics
931f00e4cd58bd26,Allegro MicroSystems
26aa5d3aa018d55a,ON Semi
5f85a062ba064a1d,ON Semi
bc2fd73d20c4edb0,TT Electronics
0acfd1705a921fc1,Nexperia
dcd72973743c59fd,Comchip
d59c3971b8e0eb25,ON Semi
acfbb9702359507b,TE
da195f3390359167,STMicroelectronics
2f2afd7b4df106b7,Broadcom
1ad4456273816043,Littelfuse
2d00cd55bfa0faee,Diodes
2f2a9b3b579344ba,Altera
5231d188af29fc0e,Toshiba
41442b811a904ee6,Microchip
51aa71ff201381ab,Infineon
85aca3cef7f61605,Nexperia
e02a5fd33b760850,Linear Technologies
98fa04e80f289791,Nexperia
3f587b9bdbf2d472,Diodes
4ad4711af0ed4d7d,ON Semi
c65a77d7e91cd06c,Keystone
006d7bd429c1fbf1,Vishay
fb722930a33c4653,Infineon
3c90de725f17c51e,STMicroelectronics
a5cde21beda78449,Bright LED Electronics
96ea3c04be51bad0,Keystone
2a3ffe183a547cbc,STMicroelectronics
957b0a73d02a2dca,Wurth
463bdf430876fe82,RECOM
771c92e674e42f7f,STMicroelectronics
939c529e50bad607,Diodes
024ea36ded07e4bc,Microchip
177c652c3bed21e4,Vishay
1f3b89741d599ef0,Samsung
133dc893e3228195,Broadcom
44326e4f5766ee3a,Bourns
37cd147be0d0f9a4,Vishay
3013ad78b98c1025,HIROSE
a78be10a6715892e,Infineon
4792f01b21bbf37a,Omron
c978d774b36f5f09,Samtec
900cfe4307030463,Bourns
ebd2abc149790885,Nexperia
ffe4c57d8d4c36ef,Toshiba
d4e95ca2cc365059,Exar
2cb88b9b3743f874,Panasonic
66a5ae4a2c989a36,Microchip
bca1018ca7fd5d71,Microchip
deeb9c1b1834c52a,Vishay
6349e28df014b970,Cypress
9ee5984dca2f9c32,STMicroelectronics
3fbf8b56dfb99dcc,ON Semi
a3ef110371db2625,Infineon
ec7351c2cb3b4e97,Vishay
4fa588e7d51601df,Amphenol
f2f4d3f87446131e,Texas Instruments
830d67a1f6a4eb7c,Tracopower
2f7df360d9b4f8da,C&K
5dd185c589214d29,STMicroelectronics
89be1d9812339cbe,Alpha & Omega Semiconductor
af6c2daded369dce,Phoenix Contact
