manufacturerid,name,parentid,address,active,statusid,createddate,modifieddate,metaname,searchweight,icd_weight,isICD
241,TCS Micro,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
242,TDC,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
243,TDI,NULL,http://www.t-d-i.co.uk/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
244,TDK EPCOS,248,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:06,TDK EPCOS,1,0.744627,1
245,TDK Innoveta,248,NULL,1,NULL,10/08/2012 15:18,15/08/2014 21:59,TDK Innoveta,1,0,0
246,TDK-EPC,248,NULL,1,NULL,10/08/2012 15:18,15/08/2014 21:58,TDK-EPC,1,0,0
247,TDK-Lambda,248,NULL,1,NULL,10/08/2012 15:18,15/08/2014 21:59,TDK-Lambda,1,0.50595,1
248,TDK,NULL,http://www.tdk.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.62001,1
249,TDS,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
250,TE Connectivity,NULL,http://www.te.com/,1,NULL,10/08/2012 15:18,15/08/2014 3:23,TE Connectivity,1,0.401165,1
251,TE Connectivity Agastat,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:21,TE Connectivity Agastat,1,0.311493,1
252,TE Connectivity Alcoswitch,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 23:07,TE Connectivity Alcoswitch,1,0.119554,1
253,TE Connectivity AMP,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:06,TE Connectivity AMP,1,0.365165,1
254,TE Connectivity Augat,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:20,TE Connectivity Augat,1,0.233333,1
255,TE Connectivity Axicom,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:18,TE Connectivity Axicom,1,0.637812,1
256,TE Connectivity Buchanan,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:17,TE Connectivity Buchanan,1,0.208514,1
257,TE Connectivity CGS,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:07,TE Connectivity CGS,1,0.317357,1
258,TE Connectivity Chip Coolers,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:17,TE Connectivity Chip Coolers,1,0.0294118,1
259,TE Connectivity CII,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:07,TE Connectivity CII,1,0.502316,1
260,TE Connectivity Circuit,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:16,TE Connectivity Circuit Production,1,0.807083,1
261,TE Connectivity Citec,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:16,TE Connectivity Citec,1,0.414169,1
262,TE Connectivity Coev,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:16,TE Connectivity Coev Magnetics,1,0.339142,1
263,TE Connectivity Corcom,250,http://www.cor.com/,1,NULL,10/08/2012 15:18,30/06/2015 19:16,TE Connectivity Corcom,1,0.280309,1
264,TE Connectivity Critchley,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:15,TE Connectivity Critchley,1,0.0521739,0
265,TE Connectivity Crompton,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:15,TE Connectivity Crompton,1,0.183097,1
266,TE Connectivity Elcon,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:15,TE Connectivity Elcon,1,0.185276,1
267,TE Connectivity Elo,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:08,TE Connectivity Elo Touchsystems,1,0.202503,1
268,TE Connectivity Energy,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:37,TE Connectivity Energy Division,1,0.333219,1
269,TE Connectivity Greenpar,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:37,TE Connectivity Greenpar,1,0.283684,1
270,TE Connectivity Hartman,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 23:06,TE Connectivity Hartman,1,0.489121,1
271,TE Connectivity Holsworthy,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:38,TE Connectivity Holsworthy,1,0.56417,1
272,TE Connectivity HTS,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:08,TE Connectivity HTS,1,0.286131,1
273,TE Connectivity Kilovac,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:38,TE Connectivity Kilovac,1,0.337872,1
274,TE Connectivity MA-COM,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:09,TE Connectivity MA-COM,1,0.623454,1
275,TE Connectivity Madison,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:39,TE Connectivity Madison Cable,1,0.138647,1
276,TE Connectivity Microdot,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:39,TE Connectivity Microdot,1,0.249215,1
277,TE Connectivity Midtex,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:39,TE Connectivity Midtex,1,0.209415,1
278,TE Connectivity Nanonics,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:39,TE Connectivity Nanonics,1,0.089415,1
279,TE Connectivity Neohm,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:39,TE Connectivity Neohm,1,0.431188,1
280,TE Connectivity NEVALO,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:09,TE Connectivity NEVALO,1,0.207692,1
281,TE Connectivity OEG,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:09,TE Connectivity OEG,1,0.779194,1
282,TE Connectivity P&B,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:40,TE Connectivity Potter & Brumfield,1,0.452742,1
283,TE Connectivity Products Unlimited,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:41,TE Connectivity Products Unlimited,1,0.471835,1
284,TE Connectivity Q-Cees,250,NULL,1,NULL,10/08/2012 15:18,07/09/2014 18:10,TE Connectivity Q-Cees,1,0.0995215,0
285,TE Connectivity Raychem,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:41,TE Connectivity Raychem,1,0.211893,1
286,TE Connectivity Schrack,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:41,TE Connectivity Schrack,1,0.743937,1
287,TE Connectivity Sigma,250,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:42,TE Connectivity Sigma Inductors,1,0.660197,1
288,Teac,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0436019,0
289,Team Antistat,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
290,Teapo,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0108696,1
291,TEC Glue Guns,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
293,Tecbond,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
294,Tech Data,NULL,http://www.techdata.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.100763,1
295,Tech Spray,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0444444,0
296,Tech Wear,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
297,Techflex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0311468,0
298,Technotrend,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
299,Techpower,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
300,Techspray,NULL,http://www.techspray.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.10823,0
301,TechTools,NULL,http://www.tech-tools.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0123457,1
302,Techwell,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
303,TecMate,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1375,0
304,Tecnomatic,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,0
305,Teco Westinghouse,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
306,Tecsis,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.386487,0
307,Tecstar,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
308,Tectite,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
309,Tecton,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
310,Tectrol,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
311,Tedea Huntleigh,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.466667,1
312,Tehalit,NULL,http://www.tehalit.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.15,0
313,Teishin Electric,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:20,NULL,1,0.472289,0
314,TEK Industries,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:20,NULL,1,0.290909,0
315,Tekmos,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
316,Teknational,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
317,Teko,NULL,http://www.teko.it,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.080109,0
318,Telcom,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:20,NULL,1,0.0122951,1
319,Tele Products,NULL,http://www.tele-products.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
320,TELE,NULL,http://www.tele-haase.at/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.456846,0
321,Telecom,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.325581,0
322,Telecontrolli,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.307692,1
323,Telecrafter,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0666667,0
324,Teledyne,NULL,http://www.teledyne.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.635836,1
325,Telegan,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
326,Telegesis,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.622642,1
327,Telegärtner,NULL,http://www.telegaertner.com/de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.333719,1
328,Telematic,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
330,Teles,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.05,0
331,Telesonic,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
332,Teletest,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
333,Televes,NULL,http://www.televes.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
334,Telex,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:19,NULL,1,0.19793,0
336,Telic,NULL,http://www.en.telic.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.328571,1
337,Telit,NULL,http://www.telit.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.138517,1
338,Tellurex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
339,Teloman,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.612336,0
340,Teltone,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
341,Teltonika,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.64,0
342,Exxelia Temex Ceramics,6676,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:43,Exxelia Temex Ceramics,1,0.00787402,1
343,TEMIC,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.000755858,1
344,Tempatron,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.456911,1
345,Tenergy,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.132927,0
346,Tenma SPC,347,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:54,Tenma SPC,1,0,0
347,Tenma,NULL,http://www.tenma.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.330309,0
348,Tensator,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
349,Tensility,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.468925,0
350,Tensolite,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0447205,0
351,Tente,NULL,http://www.tente.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0124555,0
352,Tentel,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
353,Teradyne,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0213333,0
354,Terasic Technologies,NULL,http://www.terasic.com.tw/,1,NULL,10/08/2012 15:18,30/06/2015 19:12,NULL,1,0.390625,1
355,Teridian,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:12,NULL,1,0.0179104,1
356,Terk Technologies,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:19,NULL,1,0.304,0
357,Terminal,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.032381,1
358,Teroson,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00666667,0
359,TerraLUX,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
360,Terratec,NULL,http://www.terratec.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
361,Terrax,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.483077,0
362,Terry Tool,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2075,0
363,TES,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0136752,0
364,Tesa,NULL,http://www.tesa.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0469014,0
365,Tesla,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
366,TPI,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 20:44,NULL,1,0.370787,0
367,Test-Um,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.22,0
368,Testboy,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
369,Testec,NULL,http://www.testec.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0657534,0
370,Tetra,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
371,Texa Climate Control,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
372,Texamate,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
373,Texas Feathers,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.55,1
374,Texcell,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.5,1
375,Texecom,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
376,Texmate,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.395652,0
377,Textron Greenlee Paladin Tools,381,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:12,Textron Greenlee Paladin Tools,1,0.377486,0
378,Textron Greenlee,381,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:54,Textron Greenlee,1,0.23739,0
379,Textron Tempo,381,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:54,Textron Tempo,1,0.0583333,0
380,Textron Klauke,381,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:54,Textron Klauke,1,0.88019,0
381,Textron,NULL,http://www.textron.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.441204,0
382,Texwipe,NULL,http://www.texwipe.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
383,TFC Tower,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
384,THAT,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.695652,1
385,Thales Optronics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.309091,1
387,Dexter,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 16:39,NULL,1,0,0
388,Dubois,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 19:19,Dubois,1,0.0928571,0
390,Technical Glass,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:20,The Technical Glass,1,0.0561404,0
391,Theale,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,0
392,Theben,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.714525,0
393,Therm-O-Disc,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
394,Thermactive,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
395,Thermaltake,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.342857,0
396,Thermax,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.522257,0
397,Thermik,NULL,http://www.thermik.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
398,Thermindex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.853846,0
399,Thermo Electric Devices,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:18,NULL,1,0.327273,0
400,Thermodata,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.13,1
401,Thermodisc,NULL,http://www.thermodisc.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0955556,1
402,Thermokon,NULL,http://www.thermokon.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0833333,0
403,Thermshield,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
404,Thin Film Tech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
405,THK,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.410714,0
406,Thomas & Betts,NULL,http://www.tnb.com/,1,NULL,10/08/2012 15:18,05/02/2015 20:43,NULL,1,0.780846,0
407,Thomas Research Products,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:12,NULL,1,0.03848,1
408,Thoptec,NULL,http://www.thoptec.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.168421,0
409,Thor Hammer,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.31619,0
410,Thoray,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.5,0
411,Thordarson,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.715476,1
412,Thorlux Lighting,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.106,0
413,Thorpe Products,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:18,NULL,1,0.55,0
414,THQ,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
416,Texas Instruments,NULL,http://www.ti.com/,1,NULL,10/08/2012 15:18,05/02/2015 20:43,NULL,1,0.603828,1
417,TI Burr-Brown,416,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:12,Texas Instruments Burr-Brown,1,0,1
418,TI Luminary Micro,416,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:11,Texas Instruments Luminary Micro,1,0.638889,1
419,TI National Semiconductor,416,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:11,Texas Instruments National Semiconductor,1,0.446747,1
420,Tianma,NULL,http://www.tianma-usa.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.477231,0
421,Tibbo,NULL,http://www.tibbo.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
422,Tiga,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
423,Tiger Tools,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
424,Tigges,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.6,0
425,Tigo Energy,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
426,Timberland,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
427,Time Electronics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0277778,0
428,Time Mark,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.349407,1
429,Timeguard,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.622781,0
430,Times Microwave,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.472405,0
431,Timesys,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0129032,0
432,Timonta,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0169492,0
433,Tinnerman,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
434,Tiro Clas,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
435,Titan,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.320155,0
436,Tite-Fix,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.372222,0
437,Titex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0857143,0
438,TLC Electronics,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 20:10,NULL,1,0,0
439,TLG,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
440,TM Electronics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
441,TMC,NULL,http://www.t-m-c.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00273973,0
442,TME,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.525641,0
443,Tajimi Electronics,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 20:44,NULL,1,0.3301,1
444,TOA,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0190476,0
445,Toby Electronics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
446,Tokyo Cosmos,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 20:43,NULL,1,0.37858,1
447,Toesavas,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
448,Tohnichi,NULL,http://www.tohnichi.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0638418,0
450,Toko,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.448826,1
451,Toledo Gear,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
452,Tom Carrington & Son,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0131579,0
453,Tom Parker,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0944785,0
454,Tom Tom,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0455556,0
455,Toneluck Switch,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 13:17,NULL,1,0.15,1
456,Toolmex Polmach,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0891892,0
457,Toolpack,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
458,Tools of the Trade,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
459,Topco SNT,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
461,Toptron,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,0
462,Topward SpenceTek,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
463,TopWorx,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
464,Topy Precision,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
465,Torex,NULL,http://www.torex-europe.com/,1,NULL,10/08/2012 15:18,05/02/2015 13:17,NULL,1,0.607787,1
466,Tork,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.05,0
467,Toroid,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.5,0
469,Torqueleader,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.092381,0
470,Torrington Bearing,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
471,Toshiba,NULL,http://www.toshiba.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.434894,1
472,Totectors,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
473,Touch International,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.407018,1
474,TPK America,NULL,http://www.tpkamerica.com,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.44359,0
475,Touchstone Semiconductor,NULL,http://www.touchstonesemi.com/,1,NULL,10/08/2012 15:18,30/06/2015 19:11,NULL,1,0.677291,1
476,Touchstone Technology,NULL,http://www.touchstone-inc.com/,1,NULL,10/08/2012 15:18,30/06/2015 19:11,NULL,1,0.166146,1
477,Toughcon,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.93625,0
478,Toumaz,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
480,Toyo Fan,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0586957,0
481,Toyo Tsusho,NULL,http://www.tohtsu.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,1
